Order_Date,Ship_Mode,Segment,City,State,Country,Orders_Market,Orders_Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Person,People_Region,Order_ID,Market
2014-06-04T00:00:00.000Z,Standard Class,Corporate,LOS ANGELES,California,UNITED STATES,US,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.50249999999999,7.22,High,Matt Collister,West,CA-2014-145772,United States
2014-02-28T00:00:00.000Z,Second Class,Corporate,CARDIFF,Wales,UNITED KINGDOM,EU,North,Office Supplies,Supplies,"Kleencut Scissors, Serrated",56.97,3,0.0,4.5,7.21,High,Jack Lebron,North,ES-2014-2280822,EU
2014-12-06T00:00:00.000Z,First Class,Home Office,SEATTLE,Washington,UNITED STATES,US,West,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3,0.2,-7.0146,7.21,High,Matt Collister,West,CA-2014-156958,United States
2014-12-10T00:00:00.000Z,Standard Class,Consumer,CHIHUAHUA,Chihuahua,MEXICO,LATAM,North,Furniture,Furnishings,"Rubbermaid Frame, Durable",128.304,3,0.4,-83.436,7.2,Medium,Jack Lebron,North,MX-2014-158589,LATAM
2013-11-16T00:00:00.000Z,Standard Class,Corporate,FLORENCE,Tuscany,ITALY,EU,South,Furniture,Chairs,"Hon Rocking Chair, Red",104.496,2,0.6,-135.864,7.2,Medium,Chuck Magee,South,IT-2013-4962578,EU
2013-02-07T00:00:00.000Z,Standard Class,Consumer,HUAINAN,Anhui,CHINA,APAC,North Asia,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",169.38,6,0.0,81.18,7.2,Medium,Shirley Daniels,North Asia,ID-2013-23495,APAC
2013-08-12T00:00:00.000Z,Standard Class,Corporate,RIZHAO,Shandong,CHINA,APAC,North Asia,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",114.03,7,0.0,30.66,7.17,Medium,Shirley Daniels,North Asia,IN-2013-64578,APAC
2013-10-05T00:00:00.000Z,Standard Class,Corporate,VIENNA,Vienna,AUSTRIA,EU,Central,Technology,Accessories,"Enermax Keyboard, Erganomic",487.62,6,0.0,243.72,7.16,High,Anna Andreadi,Central,ES-2013-1093488,EU
2013-12-19T00:00:00.000Z,First Class,Home Office,SALEM,Oregon,UNITED STATES,US,West,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,7.16,Medium,Matt Collister,West,CA-2013-145261,United States
2014-03-17T00:00:00.000Z,Second Class,Corporate,DEPOK,Yogyakarta,INDONESIA,APAC,Southeast Asia,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",395.901,3,0.07,55.341,7.15,Medium,Alejandro Ballentine,Southeast Asia,ID-2014-17475,APAC
2014-12-19T00:00:00.000Z,Second Class,Consumer,ENCINITAS,California,UNITED STATES,US,West,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,7.12,Medium,Matt Collister,West,CA-2014-140585,United States
2013-03-21T00:00:00.000Z,Standard Class,Consumer,SALEM,Oregon,UNITED STATES,US,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,7.1,High,Matt Collister,West,US-2013-156986,United States
2013-04-09T00:00:00.000Z,Standard Class,Consumer,LOS ANGELES,California,UNITED STATES,US,West,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,7.09,High,Matt Collister,West,CA-2013-130477,United States
2014-01-08T00:00:00.000Z,Standard Class,Consumer,MILAN,Lombardy,ITALY,EU,South,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",31.05,3,0.0,11.16,7.03,Low,Chuck Magee,South,ES-2014-4387160,EU
2013-09-03T00:00:00.000Z,Standard Class,Consumer,LOS ANGELES,California,UNITED STATES,US,West,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,7.01,Medium,Matt Collister,West,CA-2013-126732,United States
2013-11-20T00:00:00.000Z,First Class,Consumer,OCAÑA,Norte de Santander,COLOMBIA,LATAM,South,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint",29.28,3,0.0,0.84,7.01,High,Chuck Magee,South,MX-2013-146073,LATAM
2013-05-03T00:00:00.000Z,Standard Class,Consumer,CARACAS,Distrito Capital,VENEZUELA,LATAM,South,Technology,Accessories,"SanDisk Router, Bluetooth",205.08,2,0.4,27.32,6.96,Medium,Chuck Magee,South,MX-2013-137729,LATAM
2013-11-29T00:00:00.000Z,Standard Class,Home Office,VILLAHERMOSA,Tabasco,MEXICO,LATAM,North,Office Supplies,Supplies,"Elite Scissors, Serrated",51.28,4,0.0,16.4,6.95,High,Jack Lebron,North,MX-2013-157007,LATAM
2013-02-06T00:00:00.000Z,First Class,Consumer,VANNES,Brittany,FRANCE,EU,Central,Furniture,Bookcases,"Dania Floating Shelf Set, Pine",153.63,1,0.1,40.95,6.95,High,Anna Andreadi,Central,ES-2013-4650117,EU
2013-08-23T00:00:00.000Z,Standard Class,Home Office,PISTOIA,Tuscany,ITALY,EU,South,Office Supplies,Art,"BIC Markers, Fluorescent",83.07,3,0.0,6.57,6.93,Medium,Chuck Magee,South,ES-2013-3007238,EU
2014-12-24T00:00:00.000Z,Standard Class,Consumer,CLICHY-SOUS-BOIS,Ile-de-France,FRANCE,EU,Central,Office Supplies,Binders,"Acco Binder Covers, Recycled",68.4,5,0.0,20.4,6.93,Low,Anna Andreadi,Central,ES-2014-5710826,EU
2014-11-13T00:00:00.000Z,Standard Class,Corporate,SAMARINDA,Kalimantan Timur,INDONESIA,APAC,Southeast Asia,Office Supplies,Storage,"Fellowes Box, Single Width",98.1558,6,0.17,-10.7442,6.93,Medium,Alejandro Ballentine,Southeast Asia,IN-2014-68337,APAC
2013-02-07T00:00:00.000Z,Same Day,Corporate,LOS MOCHIS,Sinaloa,MEXICO,LATAM,North,Office Supplies,Supplies,"Acme Scissors, Serrated",44.28,3,0.0,0.42,6.91,High,Jack Lebron,North,MX-2013-153920,LATAM
2014-06-16T00:00:00.000Z,Standard Class,Corporate,NASHVILLE,Tennessee,UNITED STATES,US,South,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692,6.9,Medium,Chuck Magee,South,CA-2014-119284,United States
2014-03-19T00:00:00.000Z,Second Class,Corporate,LOS ANGELES,California,UNITED STATES,US,West,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,6.89,Medium,Matt Collister,West,CA-2014-122007,United States
2013-01-29T00:00:00.000Z,Standard Class,Home Office,DATONG,Shanxi,CHINA,APAC,North Asia,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint",38.4,4,0.0,4.56,6.85,High,Shirley Daniels,North Asia,IN-2013-40218,APAC
2014-09-11T00:00:00.000Z,Standard Class,Corporate,BOULOGNE-SUR-MER,Nord-Pas-de-Calais,FRANCE,EU,Central,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",110.7,2,0.0,17.7,6.84,Medium,Anna Andreadi,Central,ES-2014-2933395,EU
2014-01-27T00:00:00.000Z,Standard Class,Consumer,SEOUL,Seoul,SOUTH KOREA,APAC,North Asia,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",84.0,8,0.5,-35.28,6.82,Medium,Shirley Daniels,North Asia,ID-2014-68505,APAC
2013-09-19T00:00:00.000Z,Second Class,Corporate,MEDELLÍN,Antioquia,COLOMBIA,LATAM,South,Technology,Accessories,"Memorex Flash Drive, Programmable",61.8,3,0.0,27.18,6.8,Medium,Chuck Magee,South,MX-2013-123386,LATAM
2013-12-12T00:00:00.000Z,Same Day,Consumer,ANAHEIM,California,UNITED STATES,US,West,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0.0,6.0632,6.79,Critical,Matt Collister,West,CA-2013-165330,United States
2013-10-30T00:00:00.000Z,Standard Class,Consumer,FRESNILLO DE GONZÁLEZ ECHEVERRÍA,Zacatecas,MEXICO,LATAM,North,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",96.064,1,0.2,10.804,6.76,Medium,Jack Lebron,North,MX-2013-107167,LATAM
2013-02-15T00:00:00.000Z,Same Day,Consumer,TOULOUSE,Midi-Pyrénées,FRANCE,EU,Central,Office Supplies,Art,"Boston Highlighters, Blue",47.175,5,0.5,-23.625,6.76,High,Anna Andreadi,Central,ES-2013-1874583,EU
2013-04-05T00:00:00.000Z,First Class,Consumer,CLAMART,Ile-de-France,FRANCE,EU,Central,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",37.8,2,0.0,6.0,6.75,Medium,Anna Andreadi,Central,ES-2013-1706935,EU
2014-04-24T00:00:00.000Z,Second Class,Consumer,PASADENA,California,UNITED STATES,US,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0.0,26.544,6.75,High,Matt Collister,West,CA-2014-136651,United States
2014-04-01T00:00:00.000Z,Same Day,Consumer,BUENOS AIRES,Buenos Aires,ARGENTINA,LATAM,South,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",24.024,2,0.4,3.184,6.74,Critical,Chuck Magee,South,US-2014-146080,LATAM
2013-06-01T00:00:00.000Z,Standard Class,Consumer,SANTO DOMINGO,Santo Domingo,DOMINICAN REPUBLIC,LATAM,Caribbean,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",49.696,2,0.2,18.616,6.71,Low,Giulietta Dortch,Caribbean,MX-2013-101077,LATAM
2014-06-30T00:00:00.000Z,Standard Class,Consumer,SALTILLO,Coahuila,MEXICO,LATAM,North,Office Supplies,Storage,"Rogers Folders, Blue",102.3,5,0.0,19.4,6.71,Medium,Jack Lebron,North,MX-2014-117744,LATAM
2014-05-05T00:00:00.000Z,Second Class,Home Office,KULTI,West Bengal,INDIA,APAC,Central Asia,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",50.58,2,0.0,15.66,6.68,High,Nora Preis,Central Asia,IN-2014-71907,APAC
2014-12-19T00:00:00.000Z,Second Class,Corporate,BREST,Brittany,FRANCE,EU,Central,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",37.08,3,0.0,16.65,6.65,High,Anna Andreadi,Central,ES-2014-4626156,EU
2013-01-21T00:00:00.000Z,Second Class,Consumer,BEZERROS,Pernambuco,BRAZIL,LATAM,South,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",159.408,3,0.6,-47.832,6.64,Medium,Chuck Magee,South,US-2013-151841,LATAM
2014-09-30T00:00:00.000Z,First Class,Consumer,BAKERSFIELD,California,UNITED STATES,US,West,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,6.62,Medium,Matt Collister,West,CA-2014-140186,United States
2014-12-26T00:00:00.000Z,Standard Class,Consumer,DALLAS,Texas,UNITED STATES,US,Central,Office Supplies,Supplies,Staples,44.688,7,0.2,5.0274,6.61,Low,Anna Andreadi,Central,CA-2014-134194,United States
2014-09-26T00:00:00.000Z,Standard Class,Consumer,CULIACÁN,Sinaloa,MEXICO,LATAM,North,Technology,Machines,"Epson Card Printer, White",112.24,1,0.0,6.72,6.59,Medium,Jack Lebron,North,MX-2014-134222,LATAM
2013-11-25T00:00:00.000Z,Standard Class,Corporate,HUELVA,Andalusía,SPAIN,EU,South,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",43.29,3,0.0,21.15,6.58,High,Chuck Magee,South,ES-2013-3877962,EU
2014-02-27T00:00:00.000Z,Standard Class,Consumer,COSTA MESA,California,UNITED STATES,US,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,6.58,Medium,Matt Collister,West,CA-2014-121258,United States
2014-09-16T00:00:00.000Z,Standard Class,Home Office,CARRARA,Tuscany,ITALY,EU,South,Technology,Accessories,"SanDisk Keyboard, Erganomic",158.58,2,0.0,20.58,6.53,Medium,Chuck Magee,South,ES-2014-2901069,EU
2014-09-22T00:00:00.000Z,First Class,Home Office,PANAMA CITY,Panama,PANAMA,LATAM,Central,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",17.112,2,0.4,2.552,6.52,Critical,Anna Andreadi,Central,US-2014-159485,LATAM
2014-09-06T00:00:00.000Z,Standard Class,Consumer,JUÁREZ,Chihuahua,MEXICO,LATAM,North,Technology,Accessories,"SanDisk Flash Drive, USB",53.0,2,0.0,1.04,6.52,High,Jack Lebron,North,MX-2014-126165,LATAM
2014-09-06T00:00:00.000Z,Standard Class,Consumer,JUÁREZ,Chihuahua,MEXICO,LATAM,North,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",78.048,4,0.4,1.24799999999999,6.52,High,Jack Lebron,North,MX-2014-126165,LATAM
2014-12-13T00:00:00.000Z,Standard Class,Consumer,UBE,Yamaguchi,JAPAN,APAC,North Asia,Office Supplies,Supplies,"Elite Trimmer, Steel",123.21,3,0.0,49.23,6.49,Medium,Shirley Daniels,North Asia,IN-2014-58460,APAC
2014-07-09T00:00:00.000Z,Second Class,Consumer,MARIKINA,National Capital,PHILIPPINES,APAC,Southeast Asia,Technology,Accessories,"Memorex Flash Drive, Bluetooth",32.34,2,0.45,-10.62,6.48,Critical,Alejandro Ballentine,Southeast Asia,ID-2014-33680,APAC
2013-09-16T00:00:00.000Z,Standard Class,Home Office,VILLEMOMBLE,Ile-de-France,FRANCE,EU,Central,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible",56.43,9,0.0,26.46,6.45,High,Anna Andreadi,Central,ES-2013-3159008,EU
2013-04-26T00:00:00.000Z,Standard Class,Consumer,GOLD COAST,Queensland,AUSTRALIA,APAC,Oceania,Technology,Accessories,"Belkin Flash Drive, Erganomic",107.325,3,0.1,9.495,6.43,Medium,Anthony Jacobs,Oceania,IN-2013-38174,APAC
2013-08-28T00:00:00.000Z,Second Class,Consumer,QUINCY,Massachusetts,UNITED STATES,US,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,9,0.0,36.693,6.43,Medium,Kelly Williams,East,CA-2013-145982,United States
2013-07-19T00:00:00.000Z,Second Class,Corporate,KWANGJU,Gyeonggi,SOUTH KOREA,APAC,North Asia,Technology,Accessories,"Memorex Memory Card, Erganomic",200.16,4,0.5,-88.08,6.42,Medium,Shirley Daniels,North Asia,ID-2013-41968,APAC
2014-06-27T00:00:00.000Z,Standard Class,Corporate,ZACATECAS,Zacatecas,MEXICO,LATAM,North,Office Supplies,Envelopes,"Kraft Peel and Seal, with clear poly window",48.06,3,0.0,16.32,6.42,High,Jack Lebron,North,MX-2014-168536,LATAM
2013-12-12T00:00:00.000Z,Standard Class,Corporate,MADRID,Madrid,SPAIN,EU,South,Office Supplies,Supplies,"Elite Shears, High Speed",94.02,2,0.0,17.82,6.4,Medium,Chuck Magee,South,IT-2013-3060899,EU
2014-06-16T00:00:00.000Z,Standard Class,Corporate,NASHVILLE,Tennessee,UNITED STATES,US,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,6.39,Medium,Chuck Magee,South,CA-2014-119284,United States
2014-11-13T00:00:00.000Z,Standard Class,Corporate,SAMARINDA,Kalimantan Timur,INDONESIA,APAC,Southeast Asia,Technology,Accessories,"Memorex Mouse, Erganomic",82.6164,6,0.47,-51.4836,6.34,Medium,Alejandro Ballentine,Southeast Asia,IN-2014-68337,APAC
2013-12-24T00:00:00.000Z,Standard Class,Consumer,DUBLIN,Dublin,IRELAND,EU,North,Office Supplies,Storage,"Tenex Trays, Single Width",81.36,3,0.5,-19.53,6.31,Medium,Jack Lebron,North,IT-2013-3132916,EU
2013-02-15T00:00:00.000Z,Standard Class,Home Office,MAGDEBURG,Saxony-Anhalt,GERMANY,EU,Central,Furniture,Furnishings,"Deflect-O Door Stop, Black",87.9,2,0.0,3.48,6.31,Medium,Anna Andreadi,Central,ES-2013-1906012,EU
2014-02-05T00:00:00.000Z,Second Class,Corporate,NANYANG,Henan,CHINA,APAC,North Asia,Office Supplies,Fasteners,"Advantus Staples, Bulk Pack",43.44,4,0.0,14.76,6.26,Medium,Shirley Daniels,North Asia,IN-2014-72747,APAC
2014-11-22T00:00:00.000Z,Standard Class,Consumer,SPOKANE,Washington,UNITED STATES,US,West,Furniture,Tables,Safco Drafting Table,70.98,1,0.0,20.5842,6.25,High,Matt Collister,West,CA-2014-142888,United States
2013-08-14T00:00:00.000Z,Second Class,Consumer,INDAIAL,Santa Catarina,BRAZIL,LATAM,South,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",73.864,7,0.6,-77.616,6.24,High,Chuck Magee,South,US-2013-167850,LATAM
2014-05-13T00:00:00.000Z,Second Class,Home Office,TABOÃO DA SERRA,São Paulo,BRAZIL,LATAM,South,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",39.32,2,0.0,16.88,6.23,High,Chuck Magee,South,MX-2014-114545,LATAM
2014-06-05T00:00:00.000Z,Second Class,Home Office,HUEHUETENANGO,Huehuetenango,GUATEMALA,LATAM,Central,Technology,Accessories,"Belkin Keyboard, USB",112.12,2,0.0,52.68,6.21,High,Anna Andreadi,Central,MX-2014-164434,LATAM
2014-10-18T00:00:00.000Z,Standard Class,Consumer,BRASÍLIA,Federal District,BRAZIL,LATAM,South,Office Supplies,Art,"Stanley Canvas, Easy-Erase",132.64,4,0.0,35.76,6.2,Medium,Chuck Magee,South,MX-2014-135706,LATAM
2014-08-12T00:00:00.000Z,Second Class,Consumer,SAN SALVADOR,San Salvador,EL SALVADOR,LATAM,Central,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",50.16,3,0.0,21.54,6.2,Medium,Anna Andreadi,Central,MX-2014-102995,LATAM
2014-09-27T00:00:00.000Z,First Class,Home Office,DUBLIN,Dublin,IRELAND,EU,North,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",25.08,4,0.5,-1.08,6.17,Critical,Jack Lebron,North,IT-2014-4273010,EU
2014-08-19T00:00:00.000Z,Standard Class,Home Office,CHENGDU,Sichuan,CHINA,APAC,North Asia,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",59.25,5,0.0,27.75,6.17,Medium,Shirley Daniels,North Asia,IN-2014-61260,APAC
2013-05-06T00:00:00.000Z,Standard Class,Home Office,VIENNA,Vienna,AUSTRIA,EU,Central,Technology,Accessories,"Logitech Keyboard, Programmable",147.9,2,0.0,14.76,6.14,Medium,Anna Andreadi,Central,ES-2013-5648133,EU
2014-02-05T00:00:00.000Z,Second Class,Corporate,NANYANG,Henan,CHINA,APAC,North Asia,Office Supplies,Art,"BIC Pencil Sharpener, Blue",87.03,3,0.0,15.66,6.12,Medium,Shirley Daniels,North Asia,IN-2014-72747,APAC
2013-10-29T00:00:00.000Z,First Class,Corporate,SAN FRANCISCO,California,UNITED STATES,US,West,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0.0,25.48,6.12,High,Matt Collister,West,CA-2013-134775,United States
2013-08-29T00:00:00.000Z,Standard Class,Consumer,JOÃO PESSOA,Paraíba,BRAZIL,LATAM,South,Office Supplies,Art,"Stanley Canvas, Blue",65.96,2,0.0,31.64,6.06,High,Chuck Magee,South,MX-2013-111010,LATAM
2014-06-04T00:00:00.000Z,Standard Class,Home Office,SAN LUIS POTOSÍ,San Luis Potosí,MEXICO,LATAM,North,Furniture,Chairs,"Hon Rocking Chair, Red",139.328,2,0.2,-22.672,6.06,Medium,Jack Lebron,North,US-2014-136679,United States
2014-06-04T00:00:00.000Z,Standard Class,Home Office,SAN LUIS POTOSÍ,San Luis Potosí,MEXICO,LATAM,North,Furniture,Chairs,"Hon Rocking Chair, Red",139.328,2,0.2,-22.672,6.06,Medium,Jack Lebron,North,US-2014-136679,LATAM
2013-05-15T00:00:00.000Z,Second Class,Consumer,WUHAN,Hubei,CHINA,APAC,North Asia,Furniture,Chairs,"Hon Bag Chairs, Set of Two",47.4,2,0.5,-24.66,6.06,Medium,Shirley Daniels,North Asia,ID-2013-34051,APAC
2014-02-10T00:00:00.000Z,Second Class,Consumer,PERTH,Western Australia,AUSTRALIA,APAC,Oceania,Office Supplies,Storage,"Tenex Box, Blue",74.25,5,0.1,-5.85,6.05,Medium,Anthony Jacobs,Oceania,ID-2014-35374,APAC
2014-04-24T00:00:00.000Z,Second Class,Consumer,PASADENA,California,UNITED STATES,US,West,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0.0,7.9662,6.05,High,Matt Collister,West,CA-2014-136651,United States
2013-03-15T00:00:00.000Z,Standard Class,Corporate,REDWOOD CITY,California,UNITED STATES,US,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,6.04,Low,Matt Collister,West,CA-2013-133802,United States
2014-02-24T00:00:00.000Z,Standard Class,Corporate,COURBEVOIE,Ile-de-France,FRANCE,EU,Central,Office Supplies,Fasteners,"Stockwell Clamps, Metal",75.84,4,0.0,1.44,6.03,Low,Anna Andreadi,Central,ES-2014-2933395,EU
2014-06-20T00:00:00.000Z,Standard Class,Corporate,PERTH,Western Australia,AUSTRALIA,APAC,Oceania,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack",84.24,5,0.1,14.94,6.01,Medium,Anthony Jacobs,Oceania,ID-2014-11098,APAC
2013-06-18T00:00:00.000Z,First Class,Consumer,TROY,New York,UNITED STATES,US,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,30.0,2,0.0,3.3,6.01,Critical,Kelly Williams,East,CA-2013-111682,United States
2014-06-27T00:00:00.000Z,Standard Class,Corporate,ZACATECAS,Zacatecas,MEXICO,LATAM,North,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",84.78,9,0.0,28.8,5.98,High,Jack Lebron,North,MX-2014-168536,LATAM
2013-05-24T00:00:00.000Z,Standard Class,Home Office,TEGUCIGALPA,Francisco Morazán,HONDURAS,LATAM,Central,Technology,Phones,"Motorola Office Telephone, with Caller ID",114.816,4,0.4,-49.824,5.92,Medium,Anna Andreadi,Central,US-2013-167129,LATAM
2013-09-19T00:00:00.000Z,Second Class,Consumer,HERMOSILLO,Sonora,MEXICO,LATAM,North,Office Supplies,Binders,"Cardinal 3-Hole Punch, Recycled",38.88,2,0.0,0.0,5.92,High,Jack Lebron,North,MX-2013-118402,LATAM
2014-12-17T00:00:00.000Z,Standard Class,Consumer,ARLES,Provence-Alpes-Côte d'Azur,FRANCE,EU,Central,Office Supplies,Binders,"Acco Binding Machine, Clear",101.1,2,0.0,11.1,5.92,Low,Anna Andreadi,Central,ES-2014-1734818,EU
2014-08-08T00:00:00.000Z,Second Class,Consumer,HIMEJI,Hyogo,JAPAN,APAC,North Asia,Office Supplies,Paper,"Enermax Memo Slips, Recycled",46.71,3,0.0,19.53,5.92,High,Shirley Daniels,North Asia,IN-2014-41093,APAC
2013-11-20T00:00:00.000Z,First Class,Consumer,OCAÑA,Norte de Santander,COLOMBIA,LATAM,South,Office Supplies,Supplies,"Stiletto Ruler, High Speed",39.68,4,0.0,10.24,5.88,High,Chuck Magee,South,MX-2013-146073,LATAM
2013-10-16T00:00:00.000Z,Second Class,Consumer,EL PROGRESO,Yoro,HONDURAS,LATAM,Central,Office Supplies,Supplies,"Acme Letter Opener, Serrated",75.348,7,0.4,-5.152,5.82,Medium,Anna Andreadi,Central,US-2013-150980,LATAM
2014-11-08T00:00:00.000Z,Standard Class,Consumer,NEWARK,Delaware,UNITED STATES,US,East,Office Supplies,Appliances,Holmes Odor Grabber,100.94,7,0.0,33.3102,5.79,Medium,Kelly Williams,East,CA-2014-132346,United States
2013-09-12T00:00:00.000Z,Standard Class,Consumer,ORIZABA,Veracruz,MEXICO,LATAM,North,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",56.46,3,0.0,4.5,5.78,Medium,Jack Lebron,North,MX-2013-159100,LATAM
2013-09-04T00:00:00.000Z,Second Class,Home Office,ANTWERP,Antwerp,BELGIUM,EU,Central,Office Supplies,Supplies,"Elite Ruler, Easy Grip",30.84,2,0.0,2.1,5.75,High,Anna Andreadi,Central,ES-2013-5623189,EU
2013-09-30T00:00:00.000Z,Standard Class,Home Office,HYDERABAD,Sindh,PAKISTAN,APAC,Central Asia,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",58.59,7,0.5,-44.73,5.75,Medium,Nora Preis,Central Asia,ID-2013-51446,APAC
2013-08-12T00:00:00.000Z,Standard Class,Home Office,TULSA,Oklahoma,UNITED STATES,US,Central,Office Supplies,Binders,"\"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2\"\" x 11\"\"\"",77.56,2,0.0,35.6776,5.75,Medium,Anna Andreadi,Central,CA-2013-128671,United States
2013-08-29T00:00:00.000Z,Standard Class,Consumer,ROME,Lazio,ITALY,EU,South,Technology,Machines,"Okidata Receipt Printer, White",145.584,2,0.4,-82.536,5.74,Medium,Chuck Magee,South,ES-2013-4569090,EU
2014-12-19T00:00:00.000Z,First Class,Consumer,VILLACH,Carinthia,AUSTRIA,EU,Central,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",82.5,5,0.0,33.75,5.74,High,Anna Andreadi,Central,ES-2014-4790238,EU
2014-05-09T00:00:00.000Z,Standard Class,Consumer,LONDON,England,UNITED KINGDOM,EU,North,Technology,Accessories,"SanDisk Flash Drive, Bluetooth",71.172,2,0.1,28.452,5.74,Medium,Jack Lebron,North,ES-2014-4505254,EU
